location_id,ts,congestion_level,delay_minutes,dataset_label
bridge_s,2026-03-07T19:17:37.626225,1,3.86,dataset_a
bridge_s,2026-03-07T19:32:37.626225,1,4.52,dataset_a
bridge_s,2026-03-07T19:47:37.626225,1,3.46,dataset_a
bridge_s,2026-03-07T20:02:37.626225,1,4.07,dataset_a
bridge_s,2026-03-07T20:17:37.626225,1,3.69,dataset_a
bridge_s,2026-03-07T20:32:37.626225,1,2.88,dataset_a
bridge_s,2026-03-07T20:47:37.626225,1,3.06,dataset_a
bridge_s,2026-03-07T21:02:37.626225,1,2.15,dataset_a
bridge_s,2026-03-07T21:17:37.626225,1,3.13,dataset_a
bridge_s,2026-03-07T21:32:37.626225,1,2.81,dataset_a
bridge_s,2026-03-07T21:47:37.626225,2,7.8,dataset_a
bridge_s,2026-03-07T22:02:37.626225,1,3.63,dataset_a
bridge_s,2026-03-07T22:17:37.626225,1,2.37,dataset_a
bridge_s,2026-03-07T22:32:37.626225,1,2.28,dataset_a
bridge_s,2026-03-07T22:47:37.626225,1,3.6,dataset_a
bridge_s,2026-03-07T23:02:37.626225,1,2.34,dataset_a
bridge_s,2026-03-07T23:17:37.626225,1,4.71,dataset_a
bridge_s,2026-03-07T23:32:37.626225,1,3.58,dataset_a
bridge_s,2026-03-07T23:47:37.626225,1,4.99,dataset_a
bridge_s,2026-03-08T00:02:37.626225,1,4.64,dataset_a
bridge_s,2026-03-08T00:17:37.626225,1,3.16,dataset_a
bridge_s,2026-03-08T00:32:37.626225,1,4.2,dataset_a
bridge_s,2026-03-08T00:47:37.626225,1,4.24,dataset_a
bridge_s,2026-03-08T01:02:37.626225,1,3.37,dataset_a
bridge_s,2026-03-08T01:17:37.626225,1,4.02,dataset_a
bridge_s,2026-03-08T01:32:37.626225,3,10.55,dataset_a
bridge_s,2026-03-08T01:47:37.626225,2,7.68,dataset_a
bridge_s,2026-03-08T02:02:37.626225,1,3.98,dataset_a
bridge_s,2026-03-08T02:17:37.626225,1,2.52,dataset_a
bridge_s,2026-03-08T02:32:37.626225,2,6.01,dataset_a
bridge_s,2026-03-08T02:47:37.626225,1,3.22,dataset_a
bridge_s,2026-03-08T03:02:37.626225,2,8.56,dataset_a
bridge_s,2026-03-08T03:17:37.626225,1,3.02,dataset_a
bridge_s,2026-03-08T03:32:37.626225,1,2.52,dataset_a
bridge_s,2026-03-08T03:47:37.626225,1,3.31,dataset_a
bridge_s,2026-03-08T04:02:37.626225,1,4.02,dataset_a
bridge_s,2026-03-08T04:17:37.626225,2,7.84,dataset_a
bridge_s,2026-03-08T04:32:37.626225,1,2.57,dataset_a
bridge_s,2026-03-08T04:47:37.626225,1,4.84,dataset_a
bridge_s,2026-03-08T05:02:37.626225,1,4.66,dataset_a
bridge_s,2026-03-08T05:17:37.626225,1,4.88,dataset_a
bridge_s,2026-03-08T05:32:37.626225,1,4.24,dataset_a
bridge_s,2026-03-08T05:47:37.626225,1,2.84,dataset_a
bridge_s,2026-03-08T06:02:37.626225,1,4.21,dataset_a
bridge_s,2026-03-08T06:17:37.626225,1,2.36,dataset_a
bridge_s,2026-03-08T06:32:37.626225,2,9.6,dataset_a
bridge_s,2026-03-08T06:47:37.626225,1,2.17,dataset_a
bridge_s,2026-03-08T07:02:37.626225,3,10.82,dataset_a
bridge_s,2026-03-08T07:17:37.626225,2,4.52,dataset_a
bridge_s,2026-03-08T07:32:37.626225,2,9.72,dataset_a
bridge_s,2026-03-08T07:47:37.626225,3,8.93,dataset_a
bridge_s,2026-03-08T08:02:37.626225,3,13.84,dataset_a
bridge_s,2026-03-08T08:17:37.626225,3,10.22,dataset_a
bridge_s,2026-03-08T08:32:37.626225,3,10.51,dataset_a
bridge_s,2026-03-08T08:47:37.626225,2,7.41,dataset_a
bridge_s,2026-03-08T09:02:37.626225,1,4.84,dataset_a
bridge_s,2026-03-08T09:17:37.626225,1,2.02,dataset_a
bridge_s,2026-03-08T09:32:37.626225,1,4.55,dataset_a
bridge_s,2026-03-08T09:47:37.626225,1,4.4,dataset_a
bridge_s,2026-03-08T10:02:37.626225,1,4.84,dataset_a
bridge_s,2026-03-08T10:17:37.626225,1,3.17,dataset_a
bridge_s,2026-03-08T10:32:37.626225,1,4.28,dataset_a
bridge_s,2026-03-08T10:47:37.626225,2,4.28,dataset_a
bridge_s,2026-03-08T11:02:37.626225,1,2.86,dataset_a
bridge_s,2026-03-08T11:17:37.626225,1,2.01,dataset_a
bridge_s,2026-03-08T11:32:37.626225,1,2.92,dataset_a
bridge_s,2026-03-08T11:47:37.626225,1,2.68,dataset_a
bridge_s,2026-03-08T12:02:37.626225,1,4.19,dataset_a
bridge_s,2026-03-08T12:17:37.626225,1,4.84,dataset_a
bridge_s,2026-03-08T12:32:37.626225,2,5.22,dataset_a
bridge_s,2026-03-08T12:47:37.626225,1,3.1,dataset_a
bridge_s,2026-03-08T13:02:37.626225,1,4.42,dataset_a
bridge_s,2026-03-08T13:17:37.626225,1,3.28,dataset_a
bridge_s,2026-03-08T13:32:37.626225,1,3.62,dataset_a
bridge_s,2026-03-08T13:47:37.626225,1,2.3,dataset_a
bridge_s,2026-03-08T14:02:37.626225,1,3.34,dataset_a
bridge_s,2026-03-08T14:17:37.626225,1,4.22,dataset_a
bridge_s,2026-03-08T14:32:37.626225,1,4.17,dataset_a
bridge_s,2026-03-08T14:47:37.626225,1,4.84,dataset_a
bridge_s,2026-03-08T15:02:37.626225,1,4.8,dataset_a
bridge_s,2026-03-08T15:17:37.626225,1,3.93,dataset_a
bridge_s,2026-03-08T15:32:37.626225,1,2.89,dataset_a
bridge_s,2026-03-08T15:47:37.626225,1,2.97,dataset_a
bridge_s,2026-03-08T16:02:37.626225,2,9.54,dataset_a
bridge_s,2026-03-08T16:17:37.626225,1,3.88,dataset_a
bridge_s,2026-03-08T16:32:37.626225,2,4.49,dataset_a
bridge_s,2026-03-08T16:47:37.626225,3,10.27,dataset_a
bridge_s,2026-03-08T17:02:37.626225,3,14.6,dataset_a
bridge_s,2026-03-08T17:17:37.626225,4,19.09,dataset_a
bridge_s,2026-03-08T17:32:37.626225,3,12.0,dataset_a
bridge_s,2026-03-08T17:47:37.626225,2,8.37,dataset_a
bridge_s,2026-03-08T18:02:37.626225,1,4.89,dataset_a
bridge_s,2026-03-08T18:17:37.626225,1,3.56,dataset_a
bridge_s,2026-03-08T18:32:37.626225,1,4.19,dataset_a
bridge_s,2026-03-08T18:47:37.626225,1,2.37,dataset_a
bridge_s,2026-03-08T19:02:37.626225,2,8.03,dataset_a
bridge_s,2026-03-08T19:17:37.626225,1,2.28,dataset_a
bridge_s,2026-03-08T19:32:37.626225,1,3.77,dataset_a
bridge_s,2026-03-08T19:47:37.626225,2,8.8,dataset_a
bridge_s,2026-03-08T20:02:37.626225,1,5.0,dataset_a
bridge_s,2026-03-08T20:17:37.626225,1,2.54,dataset_a
bridge_s,2026-03-08T20:32:37.626225,1,3.79,dataset_a
bridge_s,2026-03-08T20:47:37.626225,1,3.33,dataset_a
bridge_s,2026-03-08T21:02:37.626225,1,3.59,dataset_a
bridge_s,2026-03-08T21:17:37.626225,1,2.48,dataset_a
bridge_s,2026-03-08T21:32:37.626225,1,2.76,dataset_a
bridge_s,2026-03-08T21:47:37.626225,1,4.17,dataset_a
bridge_s,2026-03-08T22:02:37.626225,1,3.28,dataset_a
bridge_s,2026-03-08T22:17:37.626225,1,4.53,dataset_a
bridge_s,2026-03-08T22:32:37.626225,1,2.21,dataset_a
bridge_s,2026-03-08T22:47:37.626225,1,3.05,dataset_a
bridge_s,2026-03-08T23:02:37.626225,2,8.03,dataset_a
bridge_s,2026-03-08T23:17:37.626225,1,3.14,dataset_a
bridge_s,2026-03-08T23:32:37.626225,1,4.62,dataset_a
bridge_s,2026-03-08T23:47:37.626225,1,3.52,dataset_a
bridge_s,2026-03-09T00:02:37.626225,1,4.37,dataset_a
bridge_s,2026-03-09T00:17:37.626225,1,3.34,dataset_a
bridge_s,2026-03-09T00:32:37.626225,1,4.77,dataset_a
bridge_s,2026-03-09T00:47:37.626225,2,8.72,dataset_a
bridge_s,2026-03-09T01:02:37.626225,2,4.54,dataset_a
bridge_s,2026-03-09T01:17:37.626225,1,2.42,dataset_a
bridge_s,2026-03-09T01:32:37.626225,2,5.22,dataset_a
bridge_s,2026-03-09T01:47:37.626225,1,2.94,dataset_a
bridge_s,2026-03-09T02:02:37.626225,1,2.85,dataset_a
bridge_s,2026-03-09T02:17:37.626225,1,4.3,dataset_a
bridge_s,2026-03-09T02:32:37.626225,1,2.07,dataset_a
bridge_s,2026-03-09T02:47:37.626225,1,3.78,dataset_a
bridge_s,2026-03-09T03:02:37.626225,1,4.15,dataset_a
bridge_s,2026-03-09T03:17:37.626225,1,3.44,dataset_a
bridge_s,2026-03-09T03:32:37.626225,1,3.83,dataset_a
bridge_s,2026-03-09T03:47:37.626225,1,2.28,dataset_a
bridge_s,2026-03-09T04:02:37.626225,1,3.79,dataset_a
bridge_s,2026-03-09T04:17:37.626225,2,7.71,dataset_a
bridge_s,2026-03-09T04:32:37.626225,2,7.0,dataset_a
bridge_s,2026-03-09T04:47:37.626225,1,3.6,dataset_a
bridge_s,2026-03-09T05:02:37.626225,1,3.85,dataset_a
bridge_s,2026-03-09T05:17:37.626225,1,2.07,dataset_a
bridge_s,2026-03-09T05:32:37.626225,1,3.67,dataset_a
airport_rd,2026-02-07T05:47:37.626225,2,6.16,dataset_a
airport_rd,2026-02-07T06:02:37.626225,1,4.15,dataset_a
airport_rd,2026-02-07T06:17:37.626225,1,4.49,dataset_a
airport_rd,2026-02-07T06:32:37.626225,1,2.75,dataset_a
airport_rd,2026-02-07T06:47:37.626225,1,4.93,dataset_a
airport_rd,2026-02-07T07:02:37.626225,2,4.38,dataset_a
airport_rd,2026-02-07T07:17:37.626225,3,8.25,dataset_a
airport_rd,2026-02-07T07:32:37.626225,2,6.46,dataset_a
airport_rd,2026-02-07T07:47:37.626225,2,8.32,dataset_a
airport_rd,2026-02-07T08:02:37.626225,3,10.54,dataset_a
airport_rd,2026-02-07T08:17:37.626225,4,16.95,dataset_a
airport_rd,2026-02-07T08:32:37.626225,2,5.91,dataset_a
airport_rd,2026-02-07T08:47:37.626225,3,7.52,dataset_a
airport_rd,2026-02-07T09:02:37.626225,2,4.18,dataset_a
airport_rd,2026-02-07T09:17:37.626225,1,4.8,dataset_a
airport_rd,2026-02-07T09:32:37.626225,1,2.93,dataset_a
airport_rd,2026-02-07T09:47:37.626225,1,3.96,dataset_a
airport_rd,2026-02-07T10:02:37.626225,2,6.01,dataset_a
airport_rd,2026-02-07T10:17:37.626225,1,2.18,dataset_a
airport_rd,2026-02-07T10:32:37.626225,1,2.42,dataset_a
airport_rd,2026-02-07T10:47:37.626225,1,3.32,dataset_a
airport_rd,2026-02-07T11:02:37.626225,1,3.16,dataset_a
airport_rd,2026-02-07T11:17:37.626225,1,2.22,dataset_a
airport_rd,2026-02-07T11:32:37.626225,1,4.41,dataset_a
airport_rd,2026-02-07T11:47:37.626225,1,3.94,dataset_a
airport_rd,2026-02-07T12:02:37.626225,2,5.4,dataset_a
airport_rd,2026-02-07T12:17:37.626225,1,4.39,dataset_a
airport_rd,2026-02-07T12:32:37.626225,1,2.63,dataset_a
airport_rd,2026-02-07T12:47:37.626225,1,2.86,dataset_a
airport_rd,2026-02-07T13:02:37.626225,1,2.71,dataset_a
airport_rd,2026-02-07T13:17:37.626225,1,4.16,dataset_a
airport_rd,2026-02-07T13:32:37.626225,2,5.32,dataset_a
airport_rd,2026-02-07T13:47:37.626225,1,2.92,dataset_a
airport_rd,2026-02-07T14:02:37.626225,1,4.24,dataset_a
airport_rd,2026-02-07T14:17:37.626225,1,3.79,dataset_a
airport_rd,2026-02-07T14:32:37.626225,1,4.12,dataset_a
airport_rd,2026-02-07T14:47:37.626225,1,4.04,dataset_a
airport_rd,2026-02-07T15:02:37.626225,1,3.83,dataset_a
airport_rd,2026-02-07T15:17:37.626225,1,3.47,dataset_a
airport_rd,2026-02-07T15:32:37.626225,1,4.26,dataset_a
airport_rd,2026-02-07T15:47:37.626225,1,3.63,dataset_a
airport_rd,2026-02-07T16:02:37.626225,2,6.89,dataset_a
airport_rd,2026-02-07T16:17:37.626225,3,11.08,dataset_a
airport_rd,2026-02-07T16:32:37.626225,2,8.26,dataset_a
airport_rd,2026-02-07T16:47:37.626225,3,10.15,dataset_a
airport_rd,2026-02-07T17:02:37.626225,2,4.2,dataset_a
airport_rd,2026-02-07T17:17:37.626225,1,4.96,dataset_a
airport_rd,2026-02-07T17:32:37.626225,2,9.21,dataset_a
airport_rd,2026-02-07T17:47:37.626225,3,13.26,dataset_a
airport_rd,2026-02-07T18:02:37.626225,2,5.6,dataset_a
airport_rd,2026-02-07T18:17:37.626225,1,2.51,dataset_a
airport_rd,2026-02-07T18:32:37.626225,2,4.44,dataset_a
airport_rd,2026-02-07T18:47:37.626225,1,4.15,dataset_a
airport_rd,2026-02-07T19:02:37.626225,1,4.76,dataset_a
airport_rd,2026-02-07T19:17:37.626225,1,4.22,dataset_a
airport_rd,2026-02-07T19:32:37.626225,1,2.86,dataset_a
airport_rd,2026-02-07T19:47:37.626225,1,3.86,dataset_a
airport_rd,2026-02-07T20:02:37.626225,1,2.88,dataset_a
airport_rd,2026-02-07T20:17:37.626225,1,4.1,dataset_a
airport_rd,2026-02-07T20:32:37.626225,2,5.74,dataset_a
airport_rd,2026-02-07T20:47:37.626225,1,3.47,dataset_a
airport_rd,2026-02-07T21:02:37.626225,1,4.29,dataset_a
airport_rd,2026-02-07T21:17:37.626225,1,3.35,dataset_a
airport_rd,2026-02-07T21:32:37.626225,2,6.82,dataset_a
airport_rd,2026-02-07T21:47:37.626225,2,7.13,dataset_a
airport_rd,2026-02-07T22:02:37.626225,1,4.74,dataset_a
airport_rd,2026-02-07T22:17:37.626225,1,2.49,dataset_a
airport_rd,2026-02-07T22:32:37.626225,1,3.12,dataset_a
airport_rd,2026-02-07T22:47:37.626225,1,2.55,dataset_a
airport_rd,2026-02-07T23:02:37.626225,1,4.93,dataset_a
airport_rd,2026-02-07T23:17:37.626225,1,2.04,dataset_a
airport_rd,2026-02-07T23:32:37.626225,1,3.22,dataset_a
airport_rd,2026-02-07T23:47:37.626225,1,3.49,dataset_a
airport_rd,2026-02-08T00:02:37.626225,1,3.8,dataset_a
airport_rd,2026-02-08T00:17:37.626225,2,9.07,dataset_a
airport_rd,2026-02-08T00:32:37.626225,2,9.32,dataset_a
airport_rd,2026-02-08T00:47:37.626225,1,4.88,dataset_a
airport_rd,2026-02-08T01:02:37.626225,1,4.84,dataset_a
airport_rd,2026-02-08T01:17:37.626225,1,2.75,dataset_a
airport_rd,2026-02-08T01:32:37.626225,2,8.54,dataset_a
airport_rd,2026-02-08T01:47:37.626225,1,3.89,dataset_a
airport_rd,2026-02-08T02:02:37.626225,1,2.58,dataset_a
airport_rd,2026-02-08T02:17:37.626225,2,4.1,dataset_a
airport_rd,2026-02-08T02:32:37.626225,1,3.92,dataset_a
airport_rd,2026-02-08T02:47:37.626225,1,2.23,dataset_a
airport_rd,2026-02-08T03:02:37.626225,2,8.91,dataset_a
airport_rd,2026-02-08T03:17:37.626225,1,4.12,dataset_a
airport_rd,2026-02-08T03:32:37.626225,1,4.45,dataset_a
airport_rd,2026-02-08T03:47:37.626225,1,3.43,dataset_a
airport_rd,2026-02-08T04:02:37.626225,2,9.09,dataset_a
airport_rd,2026-02-08T04:17:37.626225,2,6.6,dataset_a
airport_rd,2026-02-08T04:32:37.626225,2,6.24,dataset_a
airport_rd,2026-02-08T04:47:37.626225,1,3.03,dataset_a
airport_rd,2026-02-08T05:02:37.626225,1,4.98,dataset_a
airport_rd,2026-02-08T05:17:37.626225,1,3.06,dataset_a
airport_rd,2026-02-08T05:32:37.626225,1,3.77,dataset_a
airport_rd,2026-02-08T05:47:37.626225,1,4.76,dataset_a
airport_rd,2026-02-08T06:02:37.626225,1,2.71,dataset_a
airport_rd,2026-02-08T06:17:37.626225,1,3.15,dataset_a
airport_rd,2026-02-08T06:32:37.626225,1,3.96,dataset_a
airport_rd,2026-02-08T06:47:37.626225,2,6.29,dataset_a
airport_rd,2026-02-08T07:02:37.626225,2,5.87,dataset_a
airport_rd,2026-02-08T07:17:37.626225,3,11.41,dataset_a
airport_rd,2026-02-08T07:32:37.626225,2,9.84,dataset_a
airport_rd,2026-02-08T07:47:37.626225,2,5.45,dataset_a
airport_rd,2026-02-08T08:02:37.626225,3,12.07,dataset_a
airport_rd,2026-02-08T08:17:37.626225,2,5.38,dataset_a
airport_rd,2026-02-08T08:32:37.626225,4,14.69,dataset_a
airport_rd,2026-02-08T08:47:37.626225,2,5.29,dataset_a
airport_rd,2026-02-08T09:02:37.626225,2,8.3,dataset_a
airport_rd,2026-02-08T09:17:37.626225,1,3.84,dataset_a
airport_rd,2026-02-08T09:32:37.626225,2,7.62,dataset_a
airport_rd,2026-02-08T09:47:37.626225,1,3.44,dataset_a
airport_rd,2026-02-08T10:02:37.626225,1,2.06,dataset_a
airport_rd,2026-02-08T10:17:37.626225,1,3.09,dataset_a
airport_rd,2026-02-08T10:32:37.626225,1,3.82,dataset_a
airport_rd,2026-02-08T10:47:37.626225,1,2.93,dataset_a
airport_rd,2026-02-08T11:02:37.626225,1,3.4,dataset_a
airport_rd,2026-02-08T11:17:37.626225,1,2.37,dataset_a
airport_rd,2026-02-08T11:32:37.626225,1,2.07,dataset_a
airport_rd,2026-02-08T11:47:37.626225,1,3.51,dataset_a
airport_rd,2026-02-08T12:02:37.626225,1,2.54,dataset_a
airport_rd,2026-02-08T12:17:37.626225,1,3.31,dataset_a
airport_rd,2026-02-08T12:32:37.626225,1,2.87,dataset_a
airport_rd,2026-02-08T12:47:37.626225,1,3.72,dataset_a
airport_rd,2026-02-08T13:02:37.626225,1,4.0,dataset_a
airport_rd,2026-02-08T13:17:37.626225,1,4.29,dataset_a
airport_rd,2026-02-08T13:32:37.626225,2,6.69,dataset_a
airport_rd,2026-02-08T13:47:37.626225,2,9.19,dataset_a
airport_rd,2026-02-08T14:02:37.626225,1,2.41,dataset_a
airport_rd,2026-02-08T14:17:37.626225,2,4.5,dataset_a
airport_rd,2026-02-08T14:32:37.626225,1,4.79,dataset_a
airport_rd,2026-02-08T14:47:37.626225,2,5.07,dataset_a
airport_rd,2026-02-08T15:02:37.626225,1,2.79,dataset_a
airport_rd,2026-02-08T15:17:37.626225,1,3.48,dataset_a
airport_rd,2026-02-08T15:32:37.626225,1,4.5,dataset_a
airport_rd,2026-02-08T15:47:37.626225,1,2.13,dataset_a
airport_rd,2026-02-08T16:02:37.626225,3,11.6,dataset_a
airport_rd,2026-02-08T16:17:37.626225,3,13.02,dataset_a
airport_rd,2026-02-08T16:32:37.626225,2,8.85,dataset_a
airport_rd,2026-02-08T16:47:37.626225,3,10.03,dataset_a
airport_rd,2026-02-08T17:02:37.626225,2,7.43,dataset_a
airport_rd,2026-02-08T17:17:37.626225,2,4.22,dataset_a
airport_rd,2026-02-08T17:32:37.626225,2,4.25,dataset_a
airport_rd,2026-02-08T17:47:37.626225,3,13.0,dataset_a
airport_rd,2026-02-08T18:02:37.626225,1,3.41,dataset_a
airport_rd,2026-02-08T18:17:37.626225,2,8.23,dataset_a
airport_rd,2026-02-08T18:32:37.626225,1,3.82,dataset_a
airport_rd,2026-02-08T18:47:37.626225,2,7.31,dataset_a
airport_rd,2026-02-08T19:02:37.626225,1,2.74,dataset_a
airport_rd,2026-02-08T19:17:37.626225,1,2.04,dataset_a
airport_rd,2026-02-08T19:32:37.626225,1,4.74,dataset_a
airport_rd,2026-02-08T19:47:37.626225,1,3.81,dataset_a
airport_rd,2026-02-08T20:02:37.626225,1,3.74,dataset_a
airport_rd,2026-02-08T20:17:37.626225,2,7.96,dataset_a
airport_rd,2026-02-08T20:32:37.626225,1,4.35,dataset_a
airport_rd,2026-02-08T20:47:37.626225,1,4.26,dataset_a
airport_rd,2026-02-08T21:02:37.626225,2,5.15,dataset_a
airport_rd,2026-02-08T21:17:37.626225,2,9.61,dataset_a
airport_rd,2026-02-08T21:32:37.626225,1,4.77,dataset_a
airport_rd,2026-02-08T21:47:37.626225,1,4.74,dataset_a
airport_rd,2026-02-08T22:02:37.626225,2,8.29,dataset_a
airport_rd,2026-02-08T22:17:37.626225,1,2.34,dataset_a
airport_rd,2026-02-08T22:32:37.626225,1,2.64,dataset_a
airport_rd,2026-02-08T22:47:37.626225,1,4.95,dataset_a
airport_rd,2026-02-08T23:02:37.626225,2,4.71,dataset_a
airport_rd,2026-02-08T23:17:37.626225,1,3.55,dataset_a
airport_rd,2026-02-08T23:32:37.626225,1,3.9,dataset_a
airport_rd,2026-02-08T23:47:37.626225,1,3.1,dataset_a
airport_rd,2026-02-09T00:02:37.626225,1,3.35,dataset_a
airport_rd,2026-02-09T00:17:37.626225,1,4.89,dataset_a
airport_rd,2026-02-09T00:32:37.626225,1,3.93,dataset_a
airport_rd,2026-02-09T00:47:37.626225,1,4.92,dataset_a
airport_rd,2026-02-09T01:02:37.626225,1,3.58,dataset_a
airport_rd,2026-02-09T01:17:37.626225,1,4.9,dataset_a
airport_rd,2026-02-09T01:32:37.626225,1,4.16,dataset_a
airport_rd,2026-02-09T01:47:37.626225,1,3.68,dataset_a
airport_rd,2026-02-09T02:02:37.626225,1,3.07,dataset_a
airport_rd,2026-02-09T02:17:37.626225,1,3.15,dataset_a
airport_rd,2026-02-09T02:32:37.626225,1,2.85,dataset_a
airport_rd,2026-02-09T02:47:37.626225,1,4.76,dataset_a
airport_rd,2026-02-09T03:02:37.626225,2,8.99,dataset_a
airport_rd,2026-02-09T03:17:37.626225,1,3.49,dataset_a
airport_rd,2026-02-09T03:32:37.626225,2,9.67,dataset_a
airport_rd,2026-02-09T03:47:37.626225,1,2.7,dataset_a
airport_rd,2026-02-09T04:02:37.626225,1,2.18,dataset_a
airport_rd,2026-02-09T04:17:37.626225,2,7.34,dataset_a
airport_rd,2026-02-09T04:32:37.626225,1,4.43,dataset_a
airport_rd,2026-02-09T04:47:37.626225,1,3.38,dataset_a
airport_rd,2026-02-09T05:02:37.626225,1,3.9,dataset_a
airport_rd,2026-02-09T05:17:37.626225,2,6.26,dataset_a
airport_rd,2026-02-09T05:32:37.626225,1,3.14,dataset_a
airport_rd,2026-02-09T05:47:37.626225,1,2.92,dataset_a
airport_rd,2026-02-09T06:02:37.626225,1,3.83,dataset_a
airport_rd,2026-02-09T06:17:37.626225,1,4.88,dataset_a
airport_rd,2026-02-09T06:32:37.626225,1,3.51,dataset_a
airport_rd,2026-02-09T06:47:37.626225,2,6.74,dataset_a
airport_rd,2026-02-09T07:02:37.626225,3,7.71,dataset_a
airport_rd,2026-02-09T07:17:37.626225,3,8.2,dataset_a
airport_rd,2026-02-09T07:32:37.626225,3,13.5,dataset_a
airport_rd,2026-02-09T07:47:37.626225,2,7.91,dataset_a
airport_rd,2026-02-09T08:02:37.626225,3,8.1,dataset_a
airport_rd,2026-02-09T08:17:37.626225,3,14.37,dataset_a
airport_rd,2026-02-09T08:32:37.626225,2,5.54,dataset_a
airport_rd,2026-02-09T08:47:37.626225,2,9.57,dataset_a
airport_rd,2026-02-09T09:02:37.626225,1,2.73,dataset_a
airport_rd,2026-02-09T09:17:37.626225,2,5.81,dataset_a
airport_rd,2026-02-09T09:32:37.626225,1,4.05,dataset_a
airport_rd,2026-02-09T09:47:37.626225,1,4.2,dataset_a
airport_rd,2026-02-09T10:02:37.626225,1,2.08,dataset_a
airport_rd,2026-02-09T10:17:37.626225,1,3.37,dataset_a
airport_rd,2026-02-09T10:32:37.626225,1,4.04,dataset_a
airport_rd,2026-02-09T10:47:37.626225,2,7.57,dataset_a
airport_rd,2026-02-09T11:02:37.626225,1,3.12,dataset_a
airport_rd,2026-02-09T11:17:37.626225,1,3.47,dataset_a
airport_rd,2026-02-09T11:32:37.626225,1,2.55,dataset_a
airport_rd,2026-02-09T11:47:37.626225,1,4.11,dataset_a
airport_rd,2026-02-09T12:02:37.626225,1,2.24,dataset_a
airport_rd,2026-02-09T12:17:37.626225,1,2.74,dataset_a
airport_rd,2026-02-09T12:32:37.626225,1,4.8,dataset_a
airport_rd,2026-02-09T12:47:37.626225,1,4.91,dataset_a
airport_rd,2026-02-09T13:02:37.626225,1,2.56,dataset_a
airport_rd,2026-02-09T13:17:37.626225,1,2.68,dataset_a
airport_rd,2026-02-09T13:32:37.626225,1,2.25,dataset_a
airport_rd,2026-02-09T13:47:37.626225,1,3.35,dataset_a
airport_rd,2026-02-09T14:02:37.626225,1,4.37,dataset_a
airport_rd,2026-02-09T14:17:37.626225,1,2.15,dataset_a
airport_rd,2026-02-09T14:32:37.626225,1,2.19,dataset_a
airport_rd,2026-02-09T14:47:37.626225,1,4.39,dataset_a
airport_rd,2026-02-09T15:02:37.626225,1,3.47,dataset_a
airport_rd,2026-02-09T15:17:37.626225,1,3.03,dataset_a
airport_rd,2026-02-09T15:32:37.626225,2,7.47,dataset_a
airport_rd,2026-02-09T15:47:37.626225,2,5.58,dataset_a
airport_rd,2026-02-09T16:02:37.626225,3,11.27,dataset_a
airport_rd,2026-02-09T16:17:37.626225,3,12.91,dataset_a
airport_rd,2026-02-09T16:32:37.626225,3,7.37,dataset_a
airport_rd,2026-02-09T16:47:37.626225,2,4.63,dataset_a
airport_rd,2026-02-09T17:02:37.626225,3,8.58,dataset_a
airport_rd,2026-02-09T17:17:37.626225,2,9.7,dataset_a
airport_rd,2026-02-09T17:32:37.626225,2,5.97,dataset_a
airport_rd,2026-02-09T17:47:37.626225,3,11.67,dataset_a
airport_rd,2026-02-09T18:02:37.626225,1,3.09,dataset_a
airport_rd,2026-02-09T18:17:37.626225,2,4.0,dataset_a
airport_rd,2026-02-09T18:32:37.626225,1,4.11,dataset_a
airport_rd,2026-02-09T18:47:37.626225,1,2.82,dataset_a
airport_rd,2026-02-09T19:02:37.626225,1,4.9,dataset_a
airport_rd,2026-02-09T19:17:37.626225,1,2.35,dataset_a
airport_rd,2026-02-09T19:32:37.626225,1,3.09,dataset_a
airport_rd,2026-02-09T19:47:37.626225,2,9.8,dataset_a
airport_rd,2026-02-09T20:02:37.626225,1,4.25,dataset_a
airport_rd,2026-02-09T20:17:37.626225,1,2.22,dataset_a
airport_rd,2026-02-09T20:32:37.626225,1,3.79,dataset_a
airport_rd,2026-02-09T20:47:37.626225,2,5.94,dataset_a
airport_rd,2026-02-09T21:02:37.626225,1,2.12,dataset_a
airport_rd,2026-02-09T21:17:37.626225,1,4.39,dataset_a
airport_rd,2026-02-09T21:32:37.626225,1,2.1,dataset_a
airport_rd,2026-02-09T21:47:37.626225,1,3.09,dataset_a
airport_rd,2026-02-09T22:02:37.626225,2,6.08,dataset_a
airport_rd,2026-02-09T22:17:37.626225,1,3.97,dataset_a
airport_rd,2026-02-09T22:32:37.626225,2,7.44,dataset_a
airport_rd,2026-02-09T22:47:37.626225,1,4.52,dataset_a
airport_rd,2026-02-09T23:02:37.626225,1,3.99,dataset_a
airport_rd,2026-02-09T23:17:37.626225,1,2.02,dataset_a
airport_rd,2026-02-09T23:32:37.626225,1,2.94,dataset_a
airport_rd,2026-02-09T23:47:37.626225,1,4.47,dataset_a
airport_rd,2026-02-10T00:02:37.626225,1,2.86,dataset_a
airport_rd,2026-02-10T00:17:37.626225,1,2.38,dataset_a
airport_rd,2026-02-10T00:32:37.626225,1,3.93,dataset_a
airport_rd,2026-02-10T00:47:37.626225,1,2.43,dataset_a
airport_rd,2026-02-10T01:02:37.626225,1,3.18,dataset_a
airport_rd,2026-02-10T01:17:37.626225,1,2.46,dataset_a
airport_rd,2026-02-10T01:32:37.626225,1,2.96,dataset_a
airport_rd,2026-02-10T01:47:37.626225,2,5.12,dataset_a
